ra,dec,teff,logg,fe_h,snr,parallax,z
300.59032131265707,51.16189619645431,3380.2541794527383,4.198676699747629,-2.7530295377739766,100.67083826461122,18.21037569587556,0.001317973377652252
144.2904511940119,82.10943376260587,6626.683300710456,1.0813490409044022,-2.79278254250024,172.19882781853607,4.178345436935268,0.001452388140510104
254.4770751362613,-53.72485657239379,3708.4085455043573,1.8967821453465212,-1.3324724022186973,35.86663255445466,1.3600898224308053,0.0005348285761961774
122.29773057302826,18.84745034001135,8986.545227237242,3.2565930097274145,-2.589067142838275,167.81540024483235,3.5317366883601897,0.0010948907024133337
59.355105027190945,62.50104380478518,8742.154943279456,2.611497558460136,-1.7681085273425818,86.35078241295984,3.493295744157618,0.0009375703739045074
144.28936599074223,46.251414210746134,8316.818524992497,2.1717835912603958,-1.9613728358190794,87.53011347218539,2.511692717150175,0.0010210595812608818
323.4624128717891,61.83812802460298,8695.847358854078,4.317619116528641,-2.2744862753111312,107.35053022791493,8.792821282160084,0.0008052325575782849
70.17548786711784,-77.79220041669478,6474.235832308286,2.720722093945502,-1.8226766040066504,53.296415273435265,3.4252646389451664,0.0017083641840129375
302.0807692215846,51.55108799216322,8003.716413210601,2.064615647856506,-1.9045155667582208,184.16457527569315,3.1495580742490934,0.0010865824002058047
66.75379509283911,13.918803355156285,6805.472206086313,3.7699663035287854,-2.703639856221793,121.19815712589305,5.478267060737377,0.00048350806210618305
141.46872477401402,-18.216152124333917,6406.181728344904,1.8337618023209512,-2.291099840901908,78.88788142464276,1.3784249289332955,0.0008890939438323047
27.1739721633993,12.445148754888237,5638.810640106791,1.6319987371617537,-0.8452318020486316,119.33465674935705,1.0718517424125016,0.0003610110190623108
274.2525382253466,14.41520788641408,5242.415528273377,2.9542856575764187,-2.31799416216141,77.16280947368995,3.143055163577368,0.0005178354384178804
201.38352175838102,22.43653133000555,3486.8004396615597,2.9764121113018343,-0.031067592143791067,14.637215069504043,1.1696395727986355,0.000806824081255655
343.7446680996396,-30.155465392726846,5627.135714218263,2.556613520998994,-0.400412941419237,163.4705674633175,1.9261851468730278,0.0003288636695300345
140.9479892911191,29.602359966076946,5657.849245624205,3.078564721623506,-0.8524854501634613,96.76660403505579,0.42064523824512634,0.0007254177240825707
169.90727494089865,-15.59889278652625,5263.771508830743,3.1561702713205926,-2.79033328317983,190.62388911843334,4.299594325218884,0.001195173310699636
86.93026951944076,-19.429441387306284,8045.001443861137,3.8904117536550147,-1.6187808456955382,198.24463995164513,10.923020173970746,0.0006026741569114879
196.11103079310442,45.01429381421042,8571.628167060704,2.720232222198558,0.21110660638311174,167.0630638088448,4.171209532279974,0.0003719562585353597
101.94252480416702,13.490714140989084,3488.914899399478,0.9860529136644953,-0.636236550594087,155.38667637687058,3.4159500411849186,0.0007927938652609499
341.800010008801,17.963649599001087,4382.5273412916395,2.5826827734338913,-2.680703689480915,75.74152167355759,4.335993229366572,0.0013781751104452638
179.47708735564345,70.88923668833974,4105.823191404813,3.3549473631309943,-2.677382083286593,46.01992986269385,4.444604593648792,0.001633712839860589
40.094072162339536,-66.94374626521817,6599.5492706482855,0.38508287413632536,0.10223314489036373,141.07865667930832,1.2644586385154875,0.0008577245817122042
301.83057992162395,66.40293651760044,3607.097213052855,4.891155510836679,-1.1844536196291888,131.3671664020211,11.339421214372345,0.0010863140883840157
71.73892786546729,-16.381875818579843,7878.218863947272,1.9908521003943953,0.2247464907656651,77.71001849112373,0.17302999057885948,0.0009088797125118022
11.297725191429695,53.81797944344228,5716.156723275597,0.10061508940326201,-1.2766648162626308,88.25959743780219,2.18301531212015,0.0013557251142421562
350.93752409050967,-31.547987382581915,8781.652304713276,1.3761164970656041,-2.1749897891814483,88.10758209446651,1.7980173675965527,0.0013065687534193676
359.8052705423112,-19.522549856171224,8746.21137998595,1.4989016301410387,-2.022857883919276,57.283998956585705,2.0176882653644244,0.0012778105661050592
58.56491939768947,41.31917390421208,7614.027091620996,2.545981949051234,-1.2368539179076405,53.1129554082723,1.5288167588894814,0.0004859278276989215
39.04005698048361,-14.463895715677609,8888.805271317506,2.2064960674200034,-2.3149942611051393,178.78521427548773,2.9445752543137096,0.0008155476107757429
67.6423521588576,2.7445810768682577,4006.096727427335,1.24173118766464,-2.041117208666816,162.79567683021938,4.598069049369235,0.0008926328856865044
353.6879563146024,-83.04702100510893,8593.89170491866,1.939854866209915,-0.39462972648928973,49.55531346669974,3.9748892729395844,0.0006593357151906625
287.20867251785256,54.69537723523143,3463.6329234083387,1.6456770377455576,-1.6481601069721705,95.55144424706829,4.435840530462588,0.0007544353558079028
27.55284237059556,5.411540669177668,5524.732876669705,0.30119643683749875,0.22785429012257552,101.07332687406442,1.6970928219326646,0.00036981572924568024
137.45359456315384,22.29838331216756,4159.206188019677,1.2206143426489058,-2.1045298293196866,61.748428302513304,0.33608781856324976,0.0010743945652764032
347.3381740628346,-18.504495464729487,8001.98376426181,4.390016156896426,-1.8498314003755618,92.20843032976948,3.7874110461849217,0.000310728409676383
224.65974186514305,-37.32973784225458,8608.963207249217,0.2640962176610998,-1.7573198504175531,107.43293555179174,0.1784631241380233,0.0015639540872377025
133.10967788738995,-89.08747295778399,6382.495226579812,2.834054883303764,-2.637169939163134,64.38819132265257,2.3843779209033222,0.0007953755636697403
357.1677992340705,-31.704413443176158,4165.290087001567,0.7576185984645853,-2.923857811634807,134.5887696389423,4.338107930561941,0.0012879659911485756
272.3982352903237,-37.826463040789996,4121.239498149089,4.885061818274189,-2.275808811663572,174.31551565773566,13.832189219489605,0.0008765456896402396
101.10225147927004,-31.425747741980487,5883.939362169375,3.1996142086298707,-0.04465378840564593,11.742980519011383,0.442649907882242,1e-05
244.1875319613446,34.08959839729614,3198.05222760739,4.586167039292055,-2.4456742008886847,14.804599292206504,1.0813123757575687,0.001280752747835523
327.3406734112795,75.28573725649079,3090.3910761000598,0.3762528993253734,-0.87185792598736,107.56271227666878,4.696442693192737,0.0012853650278583254
134.7302175654812,13.385316284389717,5502.501554203073,3.0528685746867956,-2.76828045730274,30.3316660609694,2.13846571807626,0.0008333104328221353
120.73182258444245,81.82521600661585,5538.821766031215,3.2495230951829845,-0.6250042671007279,159.04741471707212,3.3268006737229343,0.0009522546560976911
342.2120932274458,51.68528261723441,6458.252364923095,4.681590571069333,-0.5040408555908833,132.48269194015222,19.27319696095909,0.0005352613385954933
337.0598430936567,30.085187634425523,6191.9999546616145,4.327980585440031,-2.731991783460937,183.88521947367795,15.455911117162435,0.0010328570819816607
191.8971736713874,75.14263877351098,6750.864796257525,1.1325277879252138,-2.3530985638902098,19.609882518695557,4.728539683221608,0.004361464788590567
348.027034487163,80.68426584086092,5024.020395272411,0.5090014842378918,-1.7338541880955824,118.99983441301615,3.398247293387238,0.0009104606557768443
246.69893214949988,-32.601680948482546,7384.892193369969,2.1778693150105304,-0.08421776347334742,155.5289399729328,2.5307866430074366,0.00048778218501564286
296.4596910002078,-12.477030077621478,8661.47440698279,1.1686457472986274,-0.0425183450474238,178.9613829655557,4.859606405036197,0.0002483683144543054
277.64710031698803,-89.00774890416692,7077.804831172178,2.361556589067665,0.10548479224223639,161.76151090311802,2.9876526913150485,0.0006303486700001938
137.722288921618,15.88574821616443,3631.5777531282743,3.7000635221070883,-2.892314683309871,137.94798495132824,13.813697157982322,0.001470019333177464
293.06999640981155,-78.17146519432313,6510.485269073916,3.76142149088119,-1.2074255264613094,96.01057289723728,9.197040988489126,0.0010802922268270633
7.601373981759116,58.39890061020401,6227.188293522611,1.7615885323563187,-0.2844894601181278,16.341318812069193,1.5304187428716693,1e-05
99.06307890886266,-80.06076116671869,5519.277912936204,3.2494642782282237,-1.2799727104347243,67.28458826537467,3.063969863214108,0.0013917819279772202
101.78003505071145,-2.158550505778237,4429.086968352458,3.379507693865454,-0.3069399954866361,18.41423400513483,2.206124583609465,1e-05
52.93303585443523,66.86244384703411,5058.1010879642445,2.184373978988725,-2.393172487861488,94.22300728793354,0.17131094011069703,0.001935123349142377
323.27338726035896,17.294201666716674,8456.616889262623,0.4516386552243261,-1.6708434556726246,65.55945060192312,3.4354673269642193,0.0006936179933247028
150.22176694896544,-43.12210825301962,8749.631866288872,0.33961312418017353,-2.610445232021475,105.34431891602101,3.645490363780271,0.001116942002365365
263.8122984726224,16.46317723508021,5394.742100150361,2.273081370077179,-2.29443281836443,70.57046356197142,4.097756877862117,0.0006768413267249571
291.04530123832143,77.29069177657374,4135.8710090821505,1.3454461345390212,-0.7622583403392604,184.98896124354872,4.123808701661531,0.0010869724778766483
218.42618774912958,-23.10247440149773,8203.68169151649,4.004071494898788,-2.220697566145622,44.552008502992265,8.229414301314632,0.0012202447008424178
162.5998115110294,-3.576694502523452,7907.138788277831,2.279978553062756,-1.2632920425916403,70.58614589091859,2.613863335236433,0.0005127148930890821
152.28156583271254,-8.907866797501256,7137.430088834018,1.394100040331023,-2.02989934112314,176.17255847241182,3.5278367715646994,0.0008122181763208836
186.64282361691858,-16.531667878892833,7011.619926464144,0.7385606656356167,-1.770044360353901,154.1341714253208,0.7371138663216515,0.0008658583417821672
292.48918261124606,-17.692624084358528,3889.5198232258667,0.7393475971235767,-2.965852170378521,172.2225639648741,1.2977155986360924,0.001247512917361576
148.6113428126759,10.011321203635106,3349.26057939146,0.4093287202729293,0.1605605882236545,115.28967526948591,0.535095312358813,0.0008471215252033842
72.06769295681403,-67.97069270125645,5586.303996219291,4.912507916157497,-1.3628756964367548,159.4016283157471,4.256446042853048,0.0010259836916317055
347.99193731052856,53.97850560047954,8767.107467074891,0.7814065484146199,-2.860584608552802,115.07749447987162,4.384206761513757,0.001683820871146707
53.98228525470359,-77.19196849454221,8467.8641426976,2.647231211672479,-2.7991314294942486,124.10881377597565,1.3466806011826602,0.0012871191453206806
10.036903487063086,-31.39525267996261,8369.19754680921,3.4248142968926403,-0.1374088212585831,153.9453967939569,4.977476198714399,0.0004165771230012678
168.59563757241537,14.891731629169655,3758.6294714987343,4.2310854471273736,-1.619680707503086,161.7367111723037,17.148926820513765,0.0007330401917202164
98.78452008410957,-7.041774614570016,5144.352041296009,2.369095974161071,0.36935542861608317,167.83108359159564,4.862729068882442,0.00015057825429234953
281.4960973628503,33.38049298969132,5314.628128401512,3.707437647062273,-1.179600440212682,143.61987385291303,6.749654821648566,0.0006264100943736477
141.86516588573537,-52.11131067920079,7542.741587572652,3.3679296386723188,-2.8115033574095745,153.44240830494954,1.6698395961974797,0.0012715454618104488
80.72602713323425,8.154501372591625,3708.0400157268054,4.553757761462855,-2.8277757997525264,32.65932185341062,3.0603208679984975,0.002122810323234094
217.39625538447248,-75.58811247279144,5333.023750563126,0.7226056807885434,-1.7804470713801541,61.91677744016881,1.4286442261008954,0.0017877449214585873
70.47522663882741,17.612293117890587,5388.050770856984,2.95889647386415,0.17441399861487517,115.39268414095721,1.6739865904594768,1e-05
272.2555370631573,-8.703031672337858,4854.912902460994,4.448884854155594,-2.669277468882602,55.326832322071,4.085341927950809,0.0004736955451825174
21.50166455192366,-50.89155574694535,7480.0611007465495,0.57316818188247,-1.2343438218843699,39.19174180714935,0.10459990244971061,0.0017904908876319806
149.97091639083158,32.119562667822706,6595.556135983197,1.7736856351097026,-1.3446424707377187,70.65377657686665,2.4388211309829417,1e-05
176.11500796460655,73.01454407296373,3612.6703955945286,1.5263708331100754,0.16876994201775108,94.68866796100913,3.3840101921586765,0.00018548874896403915
90.43174807723051,89.42674577072793,8875.702038213018,1.0870588314814662,-0.3508223393773098,145.48844196158845,3.5421530266906043,0.000573118599508983
349.8391173082097,77.90240687970228,3294.431042264887,3.0922151895225327,-1.3403189292422746,116.38419301452355,2.9915264451992343,0.00125245173514784
32.71296100893527,46.63332633072065,3958.665796780307,4.558882462686937,-0.4640473009094732,95.75321337063698,9.564152046631035,1e-05
18.104755860563596,57.47327419671507,6250.154359377933,2.49365593615331,-1.2570055204201922,70.63488433499046,4.584497728242112,0.00046672596642155886
59.209355124440336,-82.41761598047242,6107.185452631502,0.7269347897492971,-1.7952416056479876,22.929577432642784,4.606322925798862,0.0015494786793563266
11.142837887928213,16.520423807482615,4069.189839927441,4.538348370576377,-0.6775341421891552,146.92753646879248,13.501365045818158,0.0006000270841516479
144.3055977748842,25.265833095124975,4827.250577766187,0.23297403296934252,-1.0664095758079053,154.14364513872982,4.798646490427902,0.0009468751224946142
6.3517151169136055,-28.300010009588362,6844.0487367172245,2.703861831463399,-1.301579313094095,43.60357976957537,3.3789316758798957,7.357647454298726e-05
184.54271771008538,-54.59021544656918,7798.1674140382565,2.880227503178989,-2.1032015606233605,161.4878187611176,4.257516948245629,0.0011989179573985427
281.5212168628987,34.797434245077966,4989.095419692149,4.26491993137678,-0.6927396563933499,131.37626922346132,13.674205328415935,0.0002443957555295778
334.64519753227825,83.07285572954672,7559.229691773782,3.616389746117626,-2.154594773312993,78.50677709723809,4.575854916595059,0.0011658959360873328
123.35604099472164,-0.21862883130869193,6304.580152273179,1.3544477770507664,-0.38571068297282096,26.92726759042995,4.117249261463771,0.00019227586141910963
76.93433248471649,-60.66350075179032,3638.618999915368,1.5833267770666135,-2.034364437550459,28.899593636271213,2.3608682656992515,0.0014699031970098924
218.29801389641068,-45.37841231626589,6554.3050874994915,2.7918639097615294,-0.054470912084954026,104.98915304175394,1.5621365845466213,0.00042200417484970646
184.9989428039499,-56.92340939099104,7228.498601127807,1.0498984094058221,-1.6821646426932508,27.9037371727123,4.871551748166647,0.0013470474047457617
295.3980888553169,-78.66427434761978,6979.751229128206,2.4326119110537725,-0.04881682525307962,114.31343296628518,1.271529195474263,0.0008004694974750472
97.57248718791082,30.494284431732552,7871.428989841318,1.042384501198589,-2.859780154579853,120.96061381276911,2.522130361064844,0.0013627905090539722
311.60922578507723,15.435435096210924,3327.2577634458244,2.5412997430573183,-1.4402353456125776,53.544462273552334,2.83936873466814,0.0002666598469472154
283.2621647153488,57.88765469731243,7909.860352424315,3.0388685167106284,-1.0520658424505067,45.73899940104692,0.6944011839826504,0.000838773903360312
15.465882428588596,39.5688070009806,4138.417496276088,1.1007816619097952,0.05972054709177321,92.36429073294981,4.127985502708731,1e-05
350.0031103614491,8.659458517304444,6589.3103703777215,0.2201862499801725,-0.9371805180300514,198.88134786866559,0.7014456175766183,0.0005228324248147596
37.17155888959931,-54.823882295613295,7507.8306333931605,4.642698624298798,-1.407826346739105,101.1035582032023,8.88110161919078,0.0006770845578010885
126.41371069937469,-28.966202283435173,8240.451588067308,1.4088374671418606,-2.0806417044603736,54.49627101080697,0.8761648321597774,0.0003612823841662333
168.98627519126904,52.941601024092336,3072.8005813838145,4.383050938170363,-2.983828775852858,133.40582355963832,18.12534990242201,0.0012846164180356013
317.68396023677883,-43.85862740655506,5491.282570836417,4.780760059916618,-1.813236476981861,157.3700129691443,18.327941859888746,0.0009475027631868915
274.274419668918,74.78595673677856,6961.971703012299,3.0232565949724366,-1.3800561689973248,28.306719663147422,1.7007981781411916,0.0013428009538372322
173.32337391386665,-44.40453184372114,8135.996569157534,4.553126183413985,0.20955301934611104,143.48925772068623,19.19550993683206,0.0002928082979023683
332.17106949815604,66.74254952605224,6638.911402758068,1.6177177449042934,-1.7078899712312654,81.97324532836738,3.694315078064618,0.0007704676104568718
170.3549231261428,22.414095692048065,5480.896583618552,0.7681151139482679,-0.333292577893169,147.3318340081135,0.20898099508987433,0.0012078159628358914
166.64127251835626,-40.23765052813141,5511.4993915524665,1.0523077803665963,-0.9381461682679366,16.834952931053913,4.445801252691991,1e-05
104.18594585718797,-80.9988178767911,7711.939538159535,3.064819361746509,-2.3977585001467947,195.1947545942093,2.6195940715507855,0.0013765526525118437
40.11364357232583,50.86185048433347,6614.237590758951,3.992489874566474,-0.46817861481083245,108.49989487845627,8.272339547512622,0.0001616406341296714
139.90739908752175,-2.781813913583619,6773.983203723801,3.895113979568625,-1.8594081668810987,142.3252747369265,3.1889889390110646,0.0008254761638322789
135.3203783814964,-47.54779824823833,8467.282711846019,2.4216080726834956,-2.0005577257844402,62.724806294057025,4.83832764579001,0.0011532264787520912
214.4234133323886,-7.477486068488915,5524.723033753145,2.525855636230977,-2.140850132490181,32.85771561376592,3.209646504984598,0.0009561517846007353
247.8349711172909,-79.81876674025123,4326.970909534855,4.702156120304476,-1.1187522732651112,183.10361603599645,14.60346629679966,0.0008367371320280436
195.47873140815364,-86.69603016063165,7448.256506347635,3.809450141054103,-0.013593387793882972,50.76244503305937,19.940716610806263,0.00010840673630430943
310.7687966323462,34.85485237076915,5814.99053392686,0.9002478643596921,-2.491385558579905,183.2945388533048,2.3956998954389923,0.0015279446813800056
311.59053920858037,76.81471331160455,6107.233664949636,3.704207006587227,-2.731936761799322,102.82660852285694,10.842075351797435,0.0010655313013445006
162.0256527278075,-75.21345988650039,6264.251532588283,2.966974627814231,-2.704071600397744,192.69224738651155,3.0727594663331947,0.0014137503698626445
67.12913406608189,-41.1023397554255,3581.76227463971,0.690424175890628,-2.0095934868579324,102.23520951176891,3.0415015783998056,0.0011579984034263183
154.76922620272953,26.159328506484172,3670.4020398694556,3.0563667139173836,0.42797385456170023,182.39665078524789,0.5230506361396152,0.0003995514297749182
182.04153870753717,-41.06148722303169,5358.6950632703465,4.453149246278654,-1.731971371485089,125.60839682040724,18.877860276359616,0.0008996701714609354
309.3090345175804,-49.505000917570236,8696.733148756697,3.885545361233728,-0.7679927491601157,154.14293848204665,8.112201074462511,0.0006008946583023638
215.78135594010135,34.35261903262682,7801.354987751743,0.7590530726746924,0.3954729768658769,172.6507745748836,4.089278207548409,0.0006924579930277347
118.22452612666976,-5.079464885006914,3245.3524725810385,1.9143800090978402,-0.5722197620810974,113.5609965559114,4.502972251484163,0.0006317315511103327
59.931431721678024,67.18273403871643,7184.415025804645,1.3041861211477257,-2.640856592501884,116.61972705017196,3.9690942278296895,0.001429342456382549
299.3093264678731,-10.063818162737633,6125.311978745871,1.108561168458831,-2.883019216972846,57.23146418678393,2.7432521184124776,0.0010137337161665301
264.4144997771609,-66.90793523170348,4831.714292201061,1.6736999117047442,-1.03753763551529,102.72591821330924,0.2969168597963372,0.0007730160495239459
3.7670786561496916,-52.197992639983255,7147.344119144262,4.856837261771373,-0.6133466079546426,54.59376804030734,18.546738564144082,0.00028373882312438957
155.0579751458553,-24.02484933198076,3275.151084141399,0.9100666856309793,-1.1437099004247824,68.02124587227806,2.8585218732400666,0.000759521942872391
298.37418745083795,-52.26863115772547,7234.744025299838,2.0184149283157033,-0.24068009868268625,165.63118819070286,3.9217323560239685,0.0006801581846304335
195.3688255304756,4.267965077083701,4876.1964828167465,0.5512479664846557,-1.9619058824858704,122.53770031779415,3.982366400452162,0.0008368710192627536
142.27344592054067,-18.75910169710106,7827.280705915003,0.4441046273181892,-1.9324126135598083,84.41500103120427,4.6257437443883225,0.0004226046642500143
76.21608142570621,-50.30002738037628,5188.976120916681,0.17254783561198847,0.44892395454011647,97.77693915644159,3.1954966448180855,0.00010480247107598592
83.50962017717174,-30.456142084635317,8505.935070104622,4.564371297210708,-0.8070608786857498,28.58238733908378,12.655079474030977,0.0010912955168466023
133.92779408863802,-88.88707994029478,7413.462783520705,3.810338928386673,-0.6278750555268102,25.1544953286,7.782409713320087,0.0016163406841352454
351.8476635529403,69.6490073733184,5313.890480407624,0.4218862162225475,-0.003109221165912057,122.85216710513255,4.419033070292022,0.0008964269547604382
345.04896309710784,89.22099476558802,8980.726371459436,4.999169680366078,-1.5277042371232747,36.46244813336979,18.089157343119627,0.0015270463416132743
189.2646552921192,-20.549959864743997,7836.858431582775,2.4603527038570228,-0.9506336755243616,160.3526725160323,1.1157155623585522,0.0007135727513205552
132.93413176018953,-14.006706970303853,4941.362258969749,3.881716831307673,-0.7898439864414564,146.74929706189624,2.636705541152388,0.0005671405819772255
335.2507040141575,-3.1303703171230666,3330.3891220502846,4.388763100309152,-0.18428722649173856,163.28602148305808,1.5624023448615572,0.00027027988683765085
353.1054368839399,-14.588873823061391,5540.795747542174,0.2012286324044371,-2.330024233019701,132.69577393988644,1.2226726317663683,0.0014351414388748284
278.4552405724756,-69.80764061304933,7677.133924218506,3.683600420766629,-0.27725267301678524,166.9690900608011,18.979493346916605,0.00040108918704196057
98.49404787001212,43.71450082215563,7715.611517833174,1.4300863514022546,-0.38265334930381956,170.4125073065074,1.4394795349140022,0.000723947426857296
294.4484553298876,32.51817725024172,4400.154843891483,3.9381756333796907,0.23974328613029572,49.437035430145,13.124862614934576,0.0005860731262262351
262.3651356157978,64.11006833307178,7264.880482792942,4.95125590406792,0.016075007156028942,144.25138626379578,13.107135829784017,0.0008259098530377824
321.6100579927172,-68.08901611882644,3285.3959771198024,0.19855162222097877,-2.223096463195219,153.67456897142046,3.4241332408219463,0.0016459743460780888
352.6485557987947,16.102846833241685,3805.519650617521,0.5529097616299985,-1.2623115931804088,157.45491808786895,2.342088094851881,0.0009355245408970289
43.382636179716776,-21.27213082630614,3887.011187048548,4.105045513405803,-0.34224963627210725,77.16031386093475,5.561503180675534,1e-05
154.67704273028914,-62.00886622462564,4708.539574658016,4.347762603297441,-2.9027145242124712,192.04527322421353,16.975790393609344,0.0012577565970934529
264.2662198354403,-27.823466676722525,4674.918896089901,0.653898529025931,-0.5808198310770729,124.80398653735291,4.283287462424583,0.000692030491202015
164.14449017170634,-12.599077816141772,8607.305417629126,4.598562586272351,0.3369288420625991,163.8417849073823,7.505540121383025,1e-05
113.85226945421108,51.428502033064234,4456.530788985881,2.29014507956715,-0.8802173726678522,83.05682061322386,2.203064214359715,0.0009016562329617274
251.52140427355437,-18.857583528874457,4851.471033880667,1.5486979556674232,-0.7343752156390528,133.59880785273072,0.9943959107839908,0.0004219904889603097
269.4233912201379,31.635358871578646,7536.85966048464,1.0361570440462382,-2.9193430244844167,171.27630376549016,4.019808879619706,0.001247308756670006
328.01299259350697,4.620929334292313,5314.267405291499,4.938875198422952,-2.813736841979089,170.163984314545,12.02301532887797,0.0010451576162595695
333.60559739100546,19.385749031273107,4579.875893390559,1.8460380921997612,-2.1595617623977184,106.73110027211908,3.863780039235425,0.0010374247097557192
110.82698272626803,17.555980723065318,6363.749647430673,3.337156428108087,-1.7990477253095039,32.15233329883752,1.4665787332053681,0.0018092514496093465
340.7585261504142,6.727772748565016,3527.413877091105,3.8676777097029618,0.2873816342557274,106.81517135953713,5.0791731536955,1e-05
236.4002075911391,24.616524648723853,7449.188249068694,0.39849958328681456,-2.4133694884739176,17.888699465613644,1.850024066528099,0.002219583166963234
195.24540519382032,83.96632669774027,7960.62431917228,4.389083734035161,0.3989113104824371,145.9629955131497,2.8111665077257997,0.00036298645573705447
56.65782474496807,86.1118041550126,5090.1255391476425,4.465235364108241,0.12443614102636813,192.1631369092044,12.53253644302451,0.00055024828729882
224.5496422656011,62.677321108963014,5413.977899850106,4.3102223545286185,-2.403656437476562,181.3098847071971,17.487357096698894,0.0011921037928117504
225.30534392103118,72.17399752131413,8219.326189440131,3.388388245208511,-1.6125515846394292,157.63280192016984,2.740956637785573,0.000904540833195318
325.3317137146139,-3.5941446410342763,6084.430231140865,4.302077832154255,0.05214680864539378,169.37609795284231,14.899768158342727,0.00021443360494668957
283.4653481136968,8.716127908044626,4181.647607783266,2.0305426927893833,-0.21990747866501437,173.25497800947238,0.250753941855239,0.0004743390615754449
197.58129685429842,30.008928002601706,7096.924836391431,0.6835080492703365,-0.3341795932376903,110.00746963807467,3.8838175442509075,0.000681148359627119
315.466923034031,29.33893813195793,8886.148730852248,4.084270589317749,-2.991822815773998,53.19387808284101,11.504267224815658,0.0008283213674184084
62.903020586439176,22.677172285060024,5168.4460204666775,0.4355200051821574,-2.5405144296514326,157.3572084085601,0.1895470708869691,0.0002503874876577592
325.1378669100721,-64.77563731968506,4649.02839934711,3.1067484975654462,-2.976014461413317,134.0146847056145,4.08248989755868,0.0015837617540235584
185.01769931160015,-15.312913050217887,7701.31156608701,4.371235784535262,-2.3234653698213323,196.20464856160325,2.3697915842246604,0.0008528026749452778
207.3249080528619,61.82504481828187,4248.351737151462,0.32577786992383845,-2.488728690361844,136.80527506585003,4.794317803665774,0.001576310317399549
6.069089593424231,20.208033634697216,3557.3622632998786,1.8269281331954341,-2.4201151836982753,123.31391889986358,2.067498585473007,0.0010260723777316813
296.5494213917277,71.14269025831649,8899.20316916189,3.4159870552328133,-1.1253027383108773,111.0947001989166,3.3826294879012564,0.0006422458510284862
305.46151921924536,-60.54526178685775,6703.416195765592,4.103505108286308,-0.6058774900939476,179.8092273896337,2.173738300720615,0.0005993335044385774
309.92238934072157,-35.00681185824956,5236.163728317177,3.8601457485747686,-2.1164411770686904,198.92275422332847,18.568833824823095,0.0008312734205951941
101.73157518554942,41.78055811124494,5792.262282020412,3.1072649580783924,-1.7751676445946347,89.50213643924624,0.550422286964926,0.0009621750409284376
164.85330582928617,66.27426584646443,5604.922105469067,1.8970143455023625,-1.4062781061997356,76.20509291150682,4.357422078683031,0.0015078455535272857
151.67009014905287,-72.95058531372456,5724.14959819489,2.5562513312427053,-1.4887604654634963,177.9943079886178,1.6831840909745504,0.0010202985645507798
133.85065081027022,32.36745013366381,7481.092129114822,3.9444585150042464,-0.4774713302451663,20.731075666050952,14.363313157185296,0.001184693295145772
30.804544336453237,-16.809951340364634,3559.963921160124,2.024865210082529,-1.350224378255659,76.6091060229721,0.1752017052524894,0.0006737572982271536
16.49612287267455,-77.12727182181222,8736.053772360117,1.3564378514373385,-2.1846681960499184,133.11799831981648,0.6189592670584235,0.0010007023198393401
