star_id,ra,dec,teff,logg,fe_h,alpha_fe
2000102,48.223514941808766,-0.1451557372278387,6026.196688559769,4.615127139149899,-1.0717195841089482,-0.11643692807207105
2000103,312.80998551554836,-67.9409834755756,4573.735247642657,4.026391764264211,-0.3006765931784878,-0.004517406655670658
2000104,269.56003617966763,65.96399057515404,5658.186012340111,0.9517343915212179,0.46383397887384525,0.08128209336893621
2000105,287.49083547566914,-11.905157280539783,4149.157761115872,4.533235532698456,-1.4028388972632122,0.3561866412515438
2000106,195.60428301020497,-25.73794577002856,5811.096249232176,4.473004438828961,-0.18510988818486496,0.46286572998971626
2000107,79.50164942212628,-24.849809324887644,3869.9962470215905,4.976967331865621,-0.07841424786231066,0.27331995228366923
2000108,330.6451127722562,-52.91521731179589,5657.597729323599,2.732983732454186,-2.0288814289131185,-0.15736105590254362
2000109,213.15044795989547,-21.1979623726088,3524.5619193619905,1.5423077592711287,0.1183263558622345,-0.01752601474823265
2000110,124.64564740385272,-25.90782538918782,5415.779751080319,4.225740110382029,0.42460066039028144,0.2109019509642831
2000111,94.96027054080712,57.76704429316078,4317.922338376288,2.341936691126712,-1.1684235716921427,0.2629649600314611
2000112,329.0095717794475,77.37644103468563,3903.491476537611,4.4328260156372155,-1.3967464055718706,0.39292492314709865
2000113,151.10476607045547,66.04714710406088,6364.407534423564,3.552522183241655,-0.7211039754991644,0.27944960761256366
2000114,194.4689456401671,-80.09714858635436,5217.984503128834,0.5122124778519233,-0.3334685490707807,0.04014121465143325
2000115,219.03917680981786,77.55170313100061,6144.180339828374,2.775610315276708,0.020212884662653252,0.33060424639762814
2000116,297.4499382362969,61.252586317489715,4179.386242527261,2.0477325749016915,0.29464591206741897,0.34831550516134707
2000117,224.48274644236707,-83.46505142611018,4221.275028087153,2.9614667864278617,-1.4174677333001156,0.15062506690527794
2000118,63.616378170393375,-29.4403806923618,4798.776981356944,0.8586542789925572,-0.7759168474692497,0.41111994579424366
2000119,212.8526469552765,41.26982736348512,3774.152650547036,2.546830204207991,-2.4190554948160705,-0.09940391608031038
2000120,176.1358201181493,87.29116505845047,6190.479151772448,0.19714882938757117,-2.2808878894048332,0.2149097891095353
2000121,197.2468008325356,88.61068570497187,6456.938564724665,4.543477767419663,-0.3598176622725573,0.4500513307982463
2000122,251.82742312459732,51.922815396703356,6550.424341920358,2.84007464480154,0.27039361895031355,-0.19372417154733138
2000123,88.49201900548705,-44.797049035635304,3564.6417982631897,2.036519314423042,-0.39640780295002775,0.2717783904160761
2000124,67.18577241113287,69.7802995602436,4384.44232391118,1.4779577936561816,-0.3191689865786729,0.29636992398687595
2000125,39.809933206617984,35.619479292417665,3679.1146296958977,3.2080371325966213,0.4231647494356885,0.10366472513574027
2000126,98.66133091297932,45.93396178673794,5763.449925978155,3.61798724872566,-1.0973438352949447,0.2584160099334661
2000127,3.6900141838527256,88.99888576191242,5297.3686767442105,1.4919185833763116,-1.6883143643220908,0.31236017580601055
2000128,226.56950021864958,-88.40307725199217,6888.763357915233,1.1358611363317022,0.1338853263233175,0.19072482873434693
2000129,106.26202987910729,-78.04122808200621,5478.997020070273,1.8245021849977539,-0.7401767999597557,-0.019756471628527145
2000130,67.4231560926832,-60.020322715383934,3805.046000984922,4.263540779643797,-0.4605887608894541,0.16604799724028557
2000131,34.30369881388934,-39.45225905301373,4439.366032734689,2.647287231641726,0.4320380362395775,-0.02673258427098965
2000132,102.15209068749166,-21.07759022346181,5830.199632748455,0.2558254227472434,0.34762588263836225,0.34230848290249855
2000133,77.3727782870503,-36.253856700208026,6431.959432996082,0.6942446635631572,-1.6222401462243634,0.16876393227892456
2000134,102.81734420792483,-27.77016459208246,5004.819065683699,1.8690842414331255,-0.35238125427803624,0.15812989997453047
2000135,169.70754868908443,67.02425293004464,6129.9483931104105,3.864139042302466,-0.1124915332926264,0.21483843370422773
2000136,197.8188555918269,-72.05636986309095,5910.694079192512,4.60346429120167,-0.8505242001366271,0.360244328793969
2000137,304.2407216068926,-72.78295558193733,3784.3585141530407,3.775739742635671,-1.968206353159411,0.3239420048311619
2000138,355.86349228229915,-79.56137110055334,4182.948442432484,4.701913098092187,-1.5290006638152664,0.24183164603513574
2000139,17.592511042566485,-77.97853551653985,5775.174358945642,3.1434979014218993,-0.19017154605463293,0.09278287331962837
2000140,83.56257051701901,5.377307557787191,4037.0304059943137,0.3105972795184042,-0.9706922278700896,-0.03313898664965939
2000141,231.59211380936466,66.04186930436452,5986.230239680211,0.16921854389893465,-1.3008036213755356,0.35782190652240803
2000142,58.12796264100362,-11.74046364567478,3530.3165431606526,3.275355171360885,-0.44311877535971345,0.28558931458044606
2000143,313.25252161284055,-8.435337456394052,4508.179169195557,1.1007607895496951,-0.8624380276877885,-0.05692011150973722
2000144,78.26487346980933,4.271877973655506,6559.501948309927,1.0695291830469307,-1.2301730092589542,0.17214335549735837
2000145,267.0318139980416,-27.462298845486828,5554.550455578002,2.300282489053197,-0.45894552728092197,0.44906009105986305
2000146,235.0873847631964,-44.53101794926488,3529.6873929985472,0.39197228703041487,-0.8240243956402387,0.09677104137545023
2000147,287.59878414166667,-9.751607233259364,6531.876917874772,4.791878335365234,0.2122691041805953,0.2797500287749731
2000148,11.249122415494174,29.906685633137627,6914.335210883525,4.236569862208169,-1.8161558436949172,-0.16104132625587914
2000149,82.64665034796427,50.265347734912325,4186.35763504868,3.858080141145452,0.33055079229941997,0.26949751662786703
2000150,253.6658996833653,86.17435481246545,3932.159653685152,1.612219422444649,-1.0563722314829342,0.2683975274832028
2000151,31.52250324040422,6.470903467531386,4129.152481059994,2.4346693392087566,-0.8407521911699947,0.46404508306289555
2000152,11.012213949954951,78.20635600230912,3869.7831304956394,4.533365571672586,-2.3275458615432463,-0.14633307079183178
2000153,128.56857613184187,2.2785276985568004,6649.604851108226,2.103121530531404,-0.6147686993247476,0.3948520723601426
2000154,212.32151692983496,-47.54300622350015,5656.031250830426,3.0701389982459757,-2.361924469920916,0.33228580172847216
2000155,18.800181858297684,52.35508249516275,5958.825899224936,2.9944542043118236,-1.7949156611206956,-0.19699028575022065
2000156,23.638919834295912,26.005863297946405,3541.401312169194,3.178964288232686,-0.474201981045991,0.00856788967602154
2000157,15.660426981497633,-89.3390547651333,3743.2412851943586,2.7525749314377803,-2.291197038146065,0.29820187446370977
2000158,142.25427304830137,-7.321706812809126,6122.14863954081,3.7611368594574897,0.4769235216114298,0.2727625213850996
2000159,240.6337365657808,-86.51876366759903,3801.3924543973662,2.2252591720219357,-1.5631820435294894,0.3085806887970021
2000160,71.28976025382106,67.50764969451896,5960.379686187562,2.0802476434165533,-2.4650652014012238,-0.15203520937930937
2000161,315.45592261349725,-0.2249244708636553,4793.141178112163,4.9648333326075065,-1.8676336031395162,-0.1938849964149151
2000162,155.66007436014505,-3.8511222156571847,6843.2452163854905,0.7686440352327883,-0.25716119651432523,0.03845659003105384
2000163,223.07092693558727,18.863903071862225,5400.866321018028,4.583472681817585,-1.1005544055856316,0.3182498992181437
2000164,104.55362745659582,9.5104766070544,4170.09153448416,3.3869845601487256,-0.6151860096461517,-0.09585786551980136
2000165,221.49164644713946,39.379766511414346,5366.460280956822,2.5235672572195105,-2.401467740233214,0.3668396958561682
2000166,343.31758645763614,51.309108147016076,4966.28331558287,2.867012790225154,-1.4840613409677634,-0.12667123198885938
2000167,161.28529794867228,-11.480303720033618,3693.121343798918,4.988605970470844,0.11370631557783195,0.13718683837795675
2000168,74.53794177119313,51.6169482926621,6882.509811950456,3.408831103716569,-0.5124202446286907,-0.1365623479539007
2000169,153.13222508593913,-6.402884811663114,5205.44740313488,1.2763992905936494,-2.323503282175507,0.12029556608732117
2000170,160.04673531495277,-1.6969011777816831,5538.782281702734,2.3253535778740684,-1.1451592988150896,0.10673574451822615
2000171,182.7422952019061,-75.77872093040828,5452.820843538027,3.6125339990968808,-1.2176764859630478,0.15410703434436046
2000172,189.26396993194484,72.12880547087406,5695.018524918016,0.21100999072373117,0.13335682750274458,0.1627391330712697
2000173,15.274509077716605,33.6476074089845,5643.337122044872,1.313565183954043,-1.4016505388096643,0.49291407120740444
2000174,59.19087102124321,-45.819573122244435,5316.350690130199,1.0352875224622582,-2.2523314832149386,0.04340733498409549
2000175,162.08178466225436,-80.58150954693593,6951.657278930245,2.9484299986969127,-1.7720184372389776,0.0658462887598727
2000176,254.8696214228115,-25.82899407510159,4185.284349969985,0.5783179597809063,-1.7376309727187156,-0.024272376812914193
2000177,279.9316469899921,-15.436244059857316,5986.734904517889,2.4196474815381226,-2.1972120542219917,0.18008057434489444
2000178,279.7570798090721,-58.06609440261907,6240.470294343682,1.2595350842635322,0.2371421087111587,-0.15821679972201516
2000179,181.0003509033197,5.057603561174119,4858.453017763849,1.822776898248596,0.06658928707909606,0.08174482308603093
2000180,344.4291335906091,-63.52957516655011,5286.3749051744635,2.80274345692316,0.04294141340073665,0.18912267113425452
2000181,119.47453651435531,36.019592349408384,6200.420236991446,2.310608365060212,-1.4663507749400804,0.029165920875851847
2000182,173.32493844457196,-68.0519484861809,6633.010075246237,2.454110662184277,0.31685112270965154,-0.15382894790445492
2000183,269.41463976277305,-1.2401662151707313,5923.293999752763,4.514023226427352,-0.16802295042709803,-0.12109063179910003
2000184,308.822226638225,70.83709456894661,3827.436314323112,4.389642051213091,-0.9796934587579558,-0.08198086953676922
2000185,149.20561984784814,53.214218647684106,3831.4650601735957,1.0385204467791465,-1.82914722227204,-0.016151109316498158
2000186,305.5264251362364,-47.399620400883514,6723.531182306873,1.8867418567363825,-0.1000815214757953,-0.18315651035842584
2000187,160.04553903025533,-21.915965745595003,4522.170244812486,3.7187180933722535,-1.5746223578828125,0.1338571483640833
2000188,257.66895034308754,17.75531681279125,4838.177778696303,0.7560746040320299,-0.5861551328870787,-0.01691888716713899
2000189,3.0414108883751023,84.21459799556783,5172.3985348646665,4.212898964100367,-1.750457345226172,0.20482865718812687
2000190,9.072512521469625,-6.110154752060453,5206.410360557334,4.852658466049623,-1.6451385610684435,-0.15037135784171696
2000191,338.5621776751519,23.57270762253266,5382.289373676022,1.7291321703956037,-2.4217528047128236,0.36721939145056176
2000192,36.76966136322966,-14.540863993817155,4048.530857313617,3.8791811575398083,-1.850145880739815,0.39880892468860835
2000193,238.30840455829477,36.93404757518361,5070.929674667344,0.21456789006479904,-1.3230926484476901,0.48234221769144775
2000194,101.9731477756035,1.0542063207799117,4531.475611349588,4.333503659236865,-1.7667425298300405,0.1134019002222097
2000195,72.30324375916035,-19.26350020528173,4226.564969409926,1.975561188365098,-1.0610061532131883,-0.12449635643464646
2000196,139.80030556131328,-17.338381255025865,5556.314087562667,0.9812216104899063,-0.602384277855077,0.4019313523684748
2000197,333.3245747430597,-36.53001105452107,4785.703373021559,4.815383182835711,-2.168511277942992,-0.12158804975571343
2000198,205.29871551025886,37.38787487277605,5904.750898540222,2.118887387693144,-1.3025176211802272,-0.1221307973940162
2000199,330.0172603048377,-7.1899823762600334,5948.241258716596,0.8674552240206307,-1.9201325657533372,0.26108123602182365
2000200,252.815126695101,57.106004869034024,6332.016133304327,2.565930016272256,0.11842709636587223,-0.0998287940756313
2000201,180.4379226073513,38.891324456465355,3840.7564851643483,3.4058198718187356,-1.8794965389891098,0.4970838657124775
2000202,182.19126006455,26.65620104661555,4965.247169859495,2.732552598790137,-1.6732647302767947,-0.14974404692601173
2000203,78.77548307857418,-61.18461985303983,6625.630489018986,0.021769380139354255,-0.521830519034209,-0.1464816997112689
2000204,1.6788681846179587,-88.881550769026,3636.876137795389,4.860316955442286,-0.7201480250351922,-0.17208675456988068
2000205,150.42104784097768,16.589141256214376,3954.066195939602,2.4731641590550115,-1.0162602849533484,0.3676280301844285
2000206,202.81539972205263,58.72468974820109,5589.612170344799,2.768976875340164,-0.16995829782977268,0.025140273705329924
2000207,315.56227263239776,-65.90172972157374,5836.976616308654,2.792127985482114,-0.9489265464319114,-0.039270242166151714
2000208,243.9305424820474,37.3373826503455,3530.547650856021,0.7605866230673447,-1.7205522684896897,-0.1067690964534004
2000209,303.23989659724964,-68.25744370208022,4690.398019132642,1.1325944341085488,-0.43288470807379564,0.0454313652543068
2000210,333.41806329297117,78.40279632535618,4364.759236013915,2.36413886365261,-1.3941968833760505,-0.023116060708404607
2000211,338.801714508104,54.80692643861124,6120.334053477478,0.40031869973946865,-2.035368386886812,0.45033399978354843
2000212,293.7668946927818,-66.64732039096401,4194.397205244067,3.163598080533766,-0.8983867483199313,0.13360876907996333
2000213,47.302057972599776,-66.10764536417538,4617.651993940963,3.265841913872964,-0.8619000105721384,-0.15652164132107232
2000214,124.78680539649505,-75.43597548993989,4781.96734812948,3.4874294400316224,-1.5333158999376224,0.24060249546735263
2000215,75.0608980291881,-13.045497516315791,4861.663202237037,1.933548378449057,-0.4306696367862499,0.3140034340422972
2000216,312.2573533763484,70.77599331394,3712.00084143894,1.1981823969196275,-0.7645951549576226,-0.05766312668440976
2000217,285.23887895025285,-8.078442884859243,4527.607971029669,2.860688371336262,-2.2273965644969826,-0.046698401826336944
2000218,125.6405906461894,11.55075093170754,6118.238020409557,1.8085901271571951,-0.021727358666218777,-0.021918929774681073
2000219,204.89059154002874,76.39228283510707,4418.080914221472,3.3376084082457758,-0.6010318844616851,0.44010420862217065
2000220,289.84735449205255,1.4882623769031227,4994.4236850908765,4.84055426537499,-2.225604546618937,-0.049418589291786025
2000221,299.9380481042314,70.34266059547792,6325.744201342011,1.499451606849767,-0.9128843683067234,0.2625922068454167
2000222,74.08572370202592,63.849504883655925,5187.252042195323,1.9365986246643396,0.37059204051614536,0.2800028337423139
2000223,263.0448721894016,-47.86228205434414,6775.954901898824,3.170473008931145,-0.19662689902378272,-0.07705010365522665
2000224,289.2290990974016,-20.573391198660516,6477.287436514407,1.2590452654201019,-1.5754276865787975,0.06702443847443135
2000225,15.526453087210585,-44.442530949666754,3842.947262125595,0.532378149070909,0.16701504384433585,-0.056386410519152164
2000226,38.58746552336876,-69.38073371655801,3850.1903881297812,4.835850262191924,-0.09764575831829836,-0.15568014027207705
2000227,156.63011394917794,39.479956849153155,4774.097771769853,0.5520926499977102,-1.3261312128492793,0.3308687705011916
2000228,79.51723986986788,-47.89468244142131,5040.476020002728,4.336578474406484,-0.22251037459449297,0.2058892343579941
2000229,317.02394381964507,-84.85424907162293,4956.571104357636,2.804526245856808,-1.4048982432882182,0.3093701896325262
2000230,259.0875135807881,6.08662822965816,4033.412789015878,4.997993457139607,0.22661185282020302,0.14446217948487755
2000231,256.6826256769132,-12.244595627775055,5353.460572915904,2.9525682535164437,-0.6288554942720606,-0.1901476432502201
2000232,277.1494765173727,77.43474209159746,3749.0913858666836,4.864330548365935,-0.08092335533759254,0.02169601723933831
2000233,119.06892942098571,-43.19565113135074,5819.885261194124,4.0344370687503925,-0.3096393562007811,-0.0724087766784565
2000234,82.29969065991561,4.646748064832806,6669.67778707059,4.852971248713259,0.056732365695913334,0.2653165423447376
2000235,225.4838253123695,42.51246321308119,5048.706919133009,4.573512590165131,-0.5740628117236439,0.3824685449969086
2000236,149.2125298291401,-69.79624212909061,5776.030121867538,4.757397061839494,-2.2844666708314323,0.15614841144037955
2000237,337.24118600430694,-21.161842240695222,5173.85285756723,4.508948894439256,-2.4144669390819486,0.08437225427849787
2000238,231.28287080500522,30.99474648811534,5614.334029121999,0.7387505305704156,-1.722952009630215,0.4613904611989424
2000239,139.28412348445255,-75.92424631228921,5320.9254008971275,1.5103156017034984,-1.6660839231741504,0.2566654364882863
2000240,307.8430778895086,86.08895034729949,4966.36688423766,0.7181595436467803,-1.281818418912997,-0.1292179592856842
2000241,137.0853301378349,-14.27743444063185,4714.5402365374,4.917323604758382,-0.32853481597915035,0.22133734070799455
2000242,64.19153799997927,-41.58624805040767,4126.996792573447,0.15439549879175174,-1.482520990597431,0.0649698115883755
2000243,281.39739323978927,84.8056310430602,3594.226888248566,0.6241814379716037,-0.7719250626621348,0.33120116999397947
2000244,169.9950914696885,-59.534115614086815,5482.105325059365,4.324905124456853,-2.4105962057614323,0.1635749188833906
2000245,93.41294558553976,81.67532959758938,5316.23479911842,2.7258216531291044,-2.2111532711954824,0.25092999479986045
2000246,249.26372851724318,-67.48882382110925,5941.18710522656,2.1070939841262097,-0.15269131528606916,-0.16512310896785282
2000247,352.97462843956026,37.49965588172701,6768.318729889002,3.548181506821451,-0.020170168050070103,0.24722815559357975
2000248,88.65129202840433,-68.35363818965237,5002.673818739802,2.6912141504552305,-0.39006758771148586,-0.04991323147750465
