objID,ra,dec,z,mag_g,mag_r,petroRad_r
1000052,244.38079185836074,44.02336829159972,0.018999630789159054,15.52047986795422,17.46443664400935,12.011858298229926
1000053,76.18612176002125,64.21049286044092,0.08548052278473268,14.066677392815421,14.410289500944858,0.6400497012938874
1000054,95.59679737400144,31.50111238053445,0.06049892320191143,16.143254647671583,22.249805081203668,0.7352638080262028
1000055,176.9663373409218,50.307509175140495,0.05383619345991176,20.168442855282212,20.737047382360153,1.782798737427104
1000056,19.210516242148937,56.14611639646333,0.0390314004129581,23.991014126567396,21.920172772889984,1.1019959964316877
1000057,206.68233797712472,17.446546639547734,0.11597463413163009,20.483418221732272,18.467069271375827,3.3838507056349147
1000058,52.82228696609165,-10.980882543288303,0.06691354975746894,18.28903850201561,15.850703131611475,7.202715563533159
1000059,212.14999328518232,-59.62495230487062,0.04582902630343169,15.761689344457992,18.130014930258586,0.23555790335213633
1000060,251.91300960753523,50.650660497920086,0.05332455894196271,16.497065697570182,20.870668386832886,5.721634609154431
1000061,36.8403943780173,-55.06346982135758,0.09648766595082542,19.173124591934407,13.691882559821831,0.10654789389652397
1000062,149.0601556150446,89.76973802272477,0.021453476383986318,17.95297898700887,13.522900716986939,6.968045427847939
1000063,249.98405678198824,7.66867088202045,0.011645043167256196,21.83913028454295,18.600498674952266,6.35398756169867
1000064,149.10453702968496,-88.3140326500372,0.07024121004696107,15.233592138739265,16.51784035510049,3.5739207826615687
1000065,17.983245220591378,-14.61619850630153,0.096024503085291,16.854156769139742,18.27711414392781,9.678219005906028
1000066,192.92270612958416,-46.610654328593704,0.01721460694429164,17.046573468751298,16.26959027824407,0.0653323589856294
1000067,238.96607227912398,-80.43520096297111,0.02336623531697968,15.360442272028973,18.103542892603784,1.1442832558861933
1000068,185.3600803409911,38.904013274189055,0.08607962218084836,19.613666609090068,17.150726164501425,1.7944841857876264
1000069,340.0541121566928,-33.031523928905386,0.031958435671456495,16.91504622500929,14.261016065205077,5.489845770757443
1000070,211.15981458071744,57.79244033774535,0.024788486559606585,20.3785265172368,19.518780479964327,3.0247863390597662
1000071,325.22468950363805,47.59573489853159,0.043690115808781155,21.890547668845333,15.998134091272192,1.0093171497387547
1000072,49.49089349264551,-78.1791280264263,0.0427133680807871,17.390348877444154,17.860003147475922,0.5353525564261811
1000073,50.13948501027308,38.290153467928974,0.008942278159533072,22.743612130001537,20.174278899541893,5.738343349011143
1000074,290.66086393542855,-54.90559197352706,0.05537664920540064,22.937287425465,16.703381404351582,0.9867895901591128
1000075,143.16366131479208,49.78031515229375,0.03715456940700798,15.983999664497114,18.957769354208242,0.35388176028597407
1000076,59.5275109620958,-44.92261828455008,0.04391695131465741,14.50644499045154,20.511316122546216,0.3056368562019286
1000077,333.9030889425722,-17.32576945087021,0.04158493000844359,14.445214958674997,21.42715183711787,1.8707679512946602
1000078,125.19570950838236,68.99315110197509,0.025242856462742158,23.973470735310777,17.171339146339562,14.131246056229784
1000079,270.292357129016,28.256016223546766,0.046766628592750006,23.21512768510457,16.677370872722356,2.1695182147971765
1000080,261.35927472616254,-75.3298234734185,0.0498535863189797,22.719595439598784,15.92126926455448,0.05338639273333665
1000081,317.99019283409154,-65.78892742792583,0.05452741372227779,15.548782981638318,20.96634067037253,0.16682790422714466
1000082,224.5219945400192,-88.61724736382321,0.09715666364657909,15.081925650879764,23.43779528469163,0.7418697128941938
1000083,270.33927624984136,86.79430541415681,0.08366912667945443,21.249328087634215,18.540815216332668,6.311345304414067
1000084,125.60340311202332,-81.41866608686969,0.08513610422689674,18.301781115054773,18.901170843461298,1.4654003494262715
1000085,97.17404103540939,-71.03193539444129,0.02796283805585539,17.4549487281939,20.3686842366718,2.3598073566196316
1000086,322.51903855058407,-7.6562232422630245,0.06631492495501976,18.144358285946776,20.031681970920037,2.9272840026977103
1000087,154.11282835366617,-80.2079083397048,0.05270723545387898,16.031125527871158,23.17840159379027,3.5601787034124373
1000088,347.3424169734188,-37.964520941880465,0.05980023041499703,15.915054639034778,16.09465243711619,1.22220917151895
1000089,238.8389392146413,32.03532696269923,0.037033326890951096,16.388631812006892,13.641957019602025,0.7659484637245795
1000090,223.81045927528385,-81.24676832716398,0.06399329251296604,19.536579512498026,15.454614877006623,0.7687099759271716
1000091,41.30855026321507,-7.565015865708261,0.061618350472619265,17.51551948147544,16.31839226950784,3.695058183782007
1000092,341.8161331345456,13.096450451147831,0.025430403715298294,22.886652694776213,17.821560574151455,0.32803343813494623
1000093,161.9683680527786,-54.13199664140831,0.012236418309158018,22.94871307823863,13.681761670792215,1.4345216197225685
1000094,208.22026117936744,-56.48966242502676,0.02535385357639427,14.231525798028896,22.704974207987217,1.0577876743181807
1000095,146.92924899406123,-71.51622282501225,0.06282262711346878,14.423526575527703,14.742206627879114,7.958221359960369
1000096,85.32971288748998,-77.61595347871216,0.029643301702326805,14.844658034441863,23.364086773545786,0.853832331901514
1000097,325.21662740241135,-59.58271843087244,0.10725251633405247,22.092921669420754,22.790957410561752,0.7277235988566492
1000098,206.52461520202291,-79.05302343600063,0.07735005893433225,19.741933850476073,20.414879180703053,6.8560581606369535
1000099,1.0333177312172293,9.302151321112035,0.07237013606288378,18.833604842019792,21.470607545341704,4.812999031472283
1000100,222.1721689034606,55.422975450586165,0.0808985459310534,18.180012777915692,14.417381956101934,0.7076890534674155
1000101,117.59216463795461,54.781487317308006,0.03859192053394946,20.578375536610615,19.05665034489644,4.674497742297994
1000102,189.74091681273936,23.612711170597777,0.02550762014914958,22.030533448409166,15.158190520283947,7.283749350685266
1000103,318.93915575187884,7.51427079575663,0.01927447532686807,23.141462197281804,13.754408736738274,0.9024376005198174
1000104,128.61711360089993,-5.915660318370328,0.03082938188925923,20.615558500939684,18.88934877715099,2.3262756950319696
1000105,327.0726543311277,82.82467705249815,0.06068625445092897,23.370624534575633,15.483749752595983,0.4348222907130759
1000106,224.409641685049,-37.81878549474412,0.09175501287131818,23.447613939090637,19.991418285873003,3.655932331141438
1000107,5.695647424760262,-24.041867085788112,0.05808364384618006,15.28425333108394,14.493991687006444,1.9721288106026562
1000108,334.59740414775405,13.56145776322704,0.03131456852381301,18.120186080885247,15.1471348421994,3.0401577352616025
1000109,248.7228903060926,2.264487333500341,0.014008323171949312,22.382024196936356,22.50544620692461,6.072986316949503
1000110,359.03622616253296,31.362714269817133,0.07525344792192971,17.233147806629205,19.65567303208276,0.1925666320843364
1000111,62.042583004318274,49.441048543639965,0.0521130675357013,21.439013152766638,14.986227894732398,5.9692357609359386
1000112,49.36886986639599,-57.16074842330476,0.031270109634339724,14.767404058701253,17.17679665273169,1.0135893727583551
1000113,335.7343666933789,23.201486934608354,0.007246001540773789,21.834961769478504,20.779470452866185,2.5255060168672347
1000114,250.85453813636406,34.924438610002056,0.04555364762490215,15.055925036911097,14.839860012316207,3.9865134040962955
1000115,23.760062179942494,-40.98455610638637,0.07827741537900298,20.012648241626604,21.293877669492794,0.7715380870363648
1000116,271.9666989368879,77.05403918152089,0.07555095085033013,14.658498690697755,17.228621832089466,0.3574803643938058
1000117,271.3954278460487,-27.854936228768914,0.02445911550661871,23.97229932798016,23.307906580250854,6.112897133985349
1000118,332.288832796734,24.85449589646477,0.033155764530932594,14.481978564553874,13.520772711973333,0.7017865916246959
1000119,256.14891310624984,76.64335701651046,0.004570001345275319,19.83089652499356,14.148098304149777,1.5119764299668579
1000120,44.737546309979294,86.51353740593072,0.11427911312751124,14.244022774987245,14.859825916509683,0.3901666108545848
1000121,7.156848182326412,-45.228923917970825,0.057663440176766445,22.877333898734268,23.412993574166283,2.127768431334033
1000122,9.435955275978941,79.5514510302188,0.07568864497795533,17.711947211399504,17.30444732534693,8.704598148849408
1000123,10.190335687486058,73.63413600141928,0.03821552617885328,23.21197857903548,18.65040789933935,3.8515171832572435
1000124,88.63598433709652,-44.82424452333037,0.04364175583850511,23.230127345940303,18.110096723169118,2.198744763561566
1000125,309.6100615258397,-71.81055145662275,0.052491160105787395,18.03881928922744,19.734938180992255,1.5673659158392126
1000126,193.979183162995,-24.775704215868416,0.049200021875468264,21.58343918638767,19.1250849851156,0.7300721432200044
1000127,199.0159123268757,76.2529636343778,0.04620561672781116,18.657153359883555,14.194152624234723,2.7191843268597315
1000128,303.13112124945803,62.14846705650834,0.003712941306673802,23.669775634024475,18.732802434440234,1.0756705831787943
1000129,44.70239344316801,-43.53840131122836,0.03649163422736277,14.523313530880863,20.452053097066013,2.364380248303613
1000130,100.50612444401023,-40.38859865621163,0.04544738660657863,15.584269010329592,14.219691572069966,4.168691492213974
1000131,210.87333772498363,-36.31001019093368,0.02537530495806819,22.447201557963776,15.998072145182274,2.5271947040516514
1000132,349.05446939508283,-75.34487249987916,0.08460965125238848,21.136564382599442,21.158029418577833,4.751829214714342
1000133,201.97087893205557,-59.69984101509234,0.016222701796994553,19.221013909987736,19.0574351254594,9.105744363867627
1000134,6.713024174259488,20.598697910774618,0.03547246041732552,21.562917550533932,21.649180041039198,0.954829785741597
1000135,288.2277621650219,-1.3686023560903493,0.08768266568635236,15.983147818180255,21.957795468658595,0.7652710946477408
1000136,83.87073858276736,-15.856917487724175,0.029383283350910994,23.95758163725764,21.42927566255689,1.3522172831179464
1000137,290.5578704227605,2.8267544711779777,0.002716305211855098,19.413796830110343,17.87289574526297,1.80782236499856
1000138,139.62983186310183,69.72552003271537,0.03668021554149449,15.813949018074249,16.308745233181,1.1580351830156732
1000139,310.8750676413943,81.91778072514026,0.07520692855547237,23.746925219914463,19.13952526740404,0.6837632797234748
1000140,268.96379138538646,-43.978182249573095,0.08665010810650024,15.025728743300503,13.700780791305029,0.15400143462712798
1000141,200.2464842365508,-47.940262439794694,0.07240524641447574,14.6384282225279,21.660416977503854,2.325379592994965
1000142,49.123881237846604,-77.37228447611626,0.0634797537911448,21.540534099801974,16.864446301958942,4.295717325332867
1000143,21.570368224396198,-43.25405172045669,0.03710985235032974,21.51440047220231,16.449549669335767,8.15400540082902
1000144,43.683644066665444,-58.64167735951138,0.014562610051293189,23.858303007545594,13.637039084866746,0.30245357431119596
1000145,16.03867627611422,-85.0387576580611,0.01616926757767543,23.388302047429377,23.054844902995814,2.37976741683741
1000146,38.697886478193446,-58.5955541198463,0.023638979377250773,15.658870533380345,14.510462210594508,2.228820729852198
1000147,81.25536189882769,50.482038889341624,0.10919772545456707,18.106115504512008,17.574695053756507,2.845762712472351
1000148,256.6760329377636,75.64755744209481,0.03740544178781355,17.824867254341918,17.471362954901117,3.903654296808315
1000149,201.49811353949127,39.885777160210296,0.08407510807050708,23.23903383594928,20.975678276587118,0.8573457245885898
1000150,4.520152857281707,-36.28459806909808,0.04237902501012737,17.37962882268427,22.786609553546597,2.2491215170762997
1000151,25.91074068821524,23.662163299297788,0.05697875732884878,22.804149427966202,17.74087165352864,1.1949891734725258
1000152,348.21947880009793,48.63327348382484,0.00966395397954,19.279342731613987,22.7129709129608,2.1192715716721837
1000153,204.51616629117916,-10.349504914949904,0.04605337639138343,20.646302756825676,14.469194217186901,2.678838647583932
1000154,73.18556447795658,21.500223708954707,0.07035171221665769,20.028255008469678,17.963104539310905,13.8564545220997
1000155,90.83726804531643,13.274729974277832,0.07900014196601676,19.811268801869048,17.784244582568387,1.1860218656559551
1000156,267.77730746703344,72.49356190139736,0.05789108224777743,15.416052112389115,14.289172141730898,4.028596862673988
1000157,70.35461319935476,45.43035949537102,0.04435865684682908,23.880210665435307,20.287029277929157,4.8957212939897055
1000158,209.2892138183728,-42.3082040743596,0.09329363962138984,17.756318406780412,21.206538288749606,0.15618647439510083
1000159,349.20719607179245,-48.71422084763647,0.023463553350600973,22.695838586028337,19.243500537042785,3.266283606320192
1000160,304.8583685364127,34.848444148986715,0.06065275155915675,17.708296311483082,17.410037664862408,3.056082111186025
1000161,86.34519329313102,-48.057775254665486,0.05234263591095661,20.017369970247863,20.158118259112243,0.36284313952722264
1000162,177.75709713674277,21.946717724771304,0.020408878210102396,22.601748998970557,17.33774211076069,1.39653701322975
1000163,223.1840586172967,-44.11139372086668,0.09936950050929833,21.354354153987565,13.809099944109049,1.420578632064716
1000164,298.4331238380643,75.67546983365321,0.01575595293607982,19.181872832950063,14.422460244003805,3.251890093305632
1000165,56.44490207259034,-35.53986395847235,0.032993941502917984,19.94077802397969,20.94539795240364,1.8238367211980662
1000166,6.687432783867426,62.737732619968,0.04556763739637988,14.88900583848046,17.61699766561968,0.13041904848730662
1000167,25.207971738920037,-48.65242744455999,0.04185118247345647,18.36434131386431,22.56034404361675,4.312303443722406
1000168,175.08423993733146,12.977538836835592,0.07503437468842875,16.231631493062785,15.206072971544826,2.8814294148565986
1000169,218.27860619519893,-55.99759748209774,0.042261387544882505,17.135400998865826,22.651534609488564,0.49631482732060495
1000170,204.78651735113328,-14.398556475918369,0.07079677387680107,17.939255268101565,16.8643144425369,0.30477129507453565
1000171,114.25046735597788,-22.276848601823403,0.0530676270467889,16.602129123273485,22.664599479448043,4.446244787972012
1000172,355.9018155884816,-82.97334444656842,0.04325743460695391,18.237966446836076,16.4002740720249,1.4453510179358033
1000173,208.7082789284869,-66.96898682980152,0.027701590746149585,19.621404171195778,16.487556460343207,3.008984962104175
1000174,136.85082214447814,45.67695716608381,0.04510393976221883,22.930379634588473,14.951995095195027,6.112070932126824
1000175,198.34135888244285,-15.729921680098641,0.03754379949581969,16.537146792379346,14.879884390988662,4.931224780051701
1000176,268.32039512634077,54.73555543932852,0.058482996120200345,18.150926574918927,22.44347462870153,0.24923026655411534
1000177,240.92384164314646,30.581798517807584,0.020058715603565896,20.32879928437206,16.70681506869667,0.5558583047121775
1000178,95.37104075861139,-21.09222461115806,0.08113571380697102,19.43563977205728,17.065435723136197,4.737844980105847
1000179,23.880540394238963,-0.930271158375092,0.03340383621901048,18.470865465503763,19.99462390337782,0.7906459477835199
1000180,133.23031124907826,81.09998110181485,0.048414539109309346,19.460594499821593,15.288329699367683,0.38150247486680555
1000181,226.69830252776322,80.63034526597801,0.08454219978551755,16.643783412588284,16.593492611691328,1.5926157063662367
1000182,75.66264356934225,-2.703023871501358,0.04381551919254781,18.445716018328348,20.267925920498236,1.3823370660537344
1000183,270.991999345973,38.238116781164194,0.031725307220164214,20.35817973883973,16.605818741777576,0.27538628941015814
1000184,23.95313328748138,44.96941316763588,0.04236610770681317,21.817328121359377,19.91393773979722,0.09350002660107352
1000185,93.71343548827474,1.907691261025846,0.00015862728648741165,18.962687732103532,15.293387747835402,1.233701028054735
1000186,289.71164294760433,-9.537746358142883,0.040202190573032065,22.720596995955106,15.408673462941533,6.323138913249448
1000187,69.63634174439798,48.423853074950955,0.060575540963064674,18.592995391479292,21.589060203810156,0.7109717084514741
1000188,230.20591711677844,-15.187112165548342,0.020210469353589416,19.31224897781337,20.050248330617435,1.7713748856158351
1000189,188.88131128454413,0.015951073265640048,0.013719255092593849,20.742021742404845,13.897757484152097,0.1859089291922251
1000190,332.93086934376623,-74.25368277987086,0.016824744318428356,14.903208976560357,19.168017347791015,6.498745612371241
1000191,94.78683737535995,72.78044332019732,0.06684131904128984,20.78956135250334,21.521873550379766,1.4738238078759336
1000192,23.74599264624856,-8.148996589409705,0.04760355253450053,16.019393049592477,22.563796766539774,0.11511484733368671
1000193,264.62374678392104,17.82993302585885,0.07997414073556125,14.825681296182221,15.082740853247955,3.6420367353963328
1000194,277.98409063556886,-77.29994551627082,0.09903420049238448,19.48913650122863,15.996927733331596,3.3106677237949755
1000195,326.81370690126863,5.299256460512325,0.05421506467735693,18.088687479410297,14.310837788714874,2.930857096947669
1000196,335.5099449108614,-50.16383290295168,0.06195627062052392,16.138934663350295,19.12399141962462,1.8058424693481572
1000197,5.0225662712149255,-20.665862884125175,0.013903161042111666,18.14277468176926,13.81845929197847,4.893164921986321
1000198,84.37035100371138,10.79959230640766,0.049208234705672614,21.180401103717955,20.318424276918414,1.097945699739812
1000199,222.04020852059674,56.70596075810792,0.07767685788082998,20.47884982711796,21.94721321348871,1.016869985046306
1000200,341.6458754475419,-42.688436660015384,0.07919177702718956,18.94623106756842,21.912738369345078,3.42761252803842
1000201,342.0634029289487,41.006771612413786,0.0501873361207483,20.459025004945186,17.8527823090999,2.79303902416671
1000202,200.3951477502563,-1.4322394167139834,0.05045329850486313,20.036026134757634,13.802525190216308,1.489517478190677
1000203,329.61828591585885,-35.23592492221867,0.03486420457531016,14.280302149077361,22.958379853109495,2.5632413935131355
1000204,230.96383522068152,-37.72658194706085,0.04262411559776113,19.03964183153155,17.997846287598087,7.493868375399527
1000205,140.40277709084864,-46.60160078112396,0.03034053887703949,19.423231288066958,13.625967733524853,1.24234961705977
1000206,174.9566401548875,-76.83059150184582,0.011070519309001388,17.145109539933905,15.045385486366426,0.2537621765488929
1000207,217.55177385119038,14.601423777818084,0.011247429595265722,20.838990168778913,14.702073467805215,10.404332158738004
1000208,197.83725174308253,22.489073310459005,0.0911927436956885,18.787452873465345,19.690842773719552,1.5841185584383153
1000209,333.42531361432333,-47.65645823837756,0.06320886512902556,21.559083423093565,23.31109808753977,0.14736719557411068
1000210,330.7440368280982,11.573021311089988,0.08785182273135289,23.145799467682284,17.809445939385967,3.990484859353094
1000211,142.15522065247976,67.06762793883331,0.033382821852032465,22.020842749935852,17.75486850187707,6.614672854853614
1000212,346.77451023865626,55.37851534429299,0.06981057508136997,14.888533092586876,15.422292998506649,3.9243368901464657
1000213,62.62404000496717,-16.67721186900033,0.06823563149073254,19.812897485120683,19.183921722786188,2.5129658022846844
1000214,45.47862699826944,-0.6795908372992443,0.04556581635569118,20.90109733274115,16.7728965825029,0.6086194691690954
1000215,48.62849689682327,37.15000731440378,0.04794153961985755,21.871384095041094,18.34428525808522,4.624638762927976
1000216,182.03837964368282,14.02586356599656,0.0774342586323756,23.556642901094747,19.731631864438715,2.393965643470973
1000217,7.748929898711272,45.84403233816869,0.013700818987135065,16.366232023009914,21.693838026128958,2.522957530946906
1000218,341.26927603836515,81.02851494494766,0.04066313557297649,19.844219638661116,22.825755297683735,1.3612945983554674
1000219,297.7615696214637,-58.135788203009696,0.014062124822730032,20.469490367511497,19.69096093455518,4.628399618857323
1000220,5.406833067164056,52.066530431865544,0.002364513137319141,23.21801688250359,21.486388535248974,2.6335475293710973
1000221,63.43065200701989,-29.70607042998131,0.014605936798727973,14.270030662688141,21.890236444769073,0.8573387196307478
1000222,119.54288677206131,11.481045339913692,0.0293049546456296,16.571976906344187,20.04381252059823,0.08168409210918647
1000223,47.15886413193008,-52.75980883348268,0.016162008555559895,14.22745073847236,19.824564942580714,1.8771722278637681
1000224,291.41664916556954,43.374894073243865,0.007672481785712754,18.63228551661495,14.792331828457026,1.1817084518258238
1000225,124.10519496598565,86.40051099409175,0.05288055372093982,17.314031874103993,14.373209597522903,7.750226931029717
1000226,338.43869364001216,59.999538470306874,0.02768561144684125,18.671876843631107,14.535397526229623,2.9946324780878406
1000227,209.52510478094882,21.69196854740214,0.034744238506736524,19.813281596517143,19.33416010114122,7.94610698264135
1000228,316.3795143882639,-1.4207051418095489,0.0260728654206586,16.744727646119742,22.842143755993725,6.361288654813944
1000229,304.1044003411999,4.243742517299324,0.01792609134836628,23.431906451478582,19.035010807713867,5.59139303014083
1000230,325.9412347351137,77.67607863847158,0.023186013374295905,22.755165615011574,22.300016489144816,1.0915000743911114
1000231,165.5568956940505,-61.49751386267701,0.05085276978948434,18.037925591873805,15.479460158225296,0.9874883425944889
1000232,196.68485376733437,16.29163546709971,0.02089204340495228,15.476365086750613,22.20950500846196,6.2490793978056605
1000233,287.4972928147342,24.8410715179961,0.006995643556639931,23.281039017863286,21.718662566661372,15.15175182258681
1000234,102.85878662429313,73.42634751672765,0.000510855933617313,15.995666063645746,17.60495081853688,9.957119757728485
1000235,176.49126814317398,-41.508390077552185,0.07210834336554578,16.682660321368907,16.358742468660125,2.5126413996364656
1000236,215.6797107525162,37.93502718023362,0.008818033628020715,15.153735376405965,19.99933807126341,0.6398139646843516
1000237,5.59197919830086,-26.941421865645893,0.06337777476503824,18.73291078675487,15.088333447271774,6.6937646883219575
1000238,213.65330695078939,-24.41056833532876,0.07076376120950226,21.240153460824065,16.975215533964786,4.174282366916541
1000239,156.12348563620498,-75.34705267264303,0.0609644721888524,15.946780995039566,21.62992624675509,0.4763569382468902
1000240,290.6497903985429,-30.90521878246779,0.04221809747860305,20.445542211298346,14.864176414199154,0.9465136832735683
1000241,113.48812911433426,-31.602623306568432,0.07183726193164378,22.064430496885784,20.302766748605166,3.9210734717176003
1000242,321.43993506905446,-84.67547794411226,0.06967709802401058,15.798551659844577,18.983839339535344,0.6271106779108166
1000243,208.02859750243277,8.92211686336185,0.07393313475661437,22.126201773296458,18.248788132521774,0.9280562857556081
1000244,66.24367258588742,37.21391325840028,0.03982034760297391,21.25761404006621,18.76429355456813,3.034891331563796
1000245,283.65452417718154,-0.2698525619196914,0.04146185252479445,15.175656590171934,14.358388378249908,2.9874765691175007
1000246,220.3312237361762,4.914802752063139,0.06283291506389307,23.47066913333088,21.41907386324399,2.8257941510482962
1000247,19.407337946551063,-70.95338168785908,0.06634105747843469,21.583991730204275,22.246367165183422,0.056900820385504904
1000248,151.2697248004076,33.253969897168616,0.02020992853060248,21.56700750209429,16.345394848832946,2.7998183462360915
1000249,244.46478116355465,-5.19431446588662,0.03980492816212084,18.617103479672654,14.389342480620297,1.582260971306614
1000250,330.6966400719093,-48.73146293365124,0.027904467978600148,14.366040642903428,19.899354914123663,5.272092223225499
1000251,0.14472896088867593,64.02987184412882,0.039641860898537586,15.387091434975092,20.373423341456334,4.740814285288997
1000252,351.6332936511815,11.734678974278907,0.007601965526471972,21.01304286085594,15.480311795298903,7.365232990152029
1000253,135.5689133084788,89.84925735176347,0.06503730785227654,19.077335008884493,22.361877606805095,1.7147136155120437
1000254,350.5620738089961,-76.12253180733528,0.09624302257304582,16.076935550471642,20.791614258758873,2.6669619846195647
1000255,217.6977963506591,2.7003047886471165,0.06189690047534614,18.788689236153438,21.58167052880183,2.296688951858657
1000256,298.38449087304946,-35.28799846929996,0.032212948364161,15.420170006941714,23.354750574255156,1.8410605158223818
1000257,206.89614169491682,65.0897768959019,0.016882758506032353,15.571314406230446,22.582966137901444,1.4194188525024298
